,Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
1455,172.217.160.102-192.168.88.131-443-59270-6,172.217.160.102,443,192.168.88.131,59270,6,03/10/2019 05:09:49 AM,21127,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.99839068490556,10563.5,14637.81747734272,20914.0,213.0,20914.0,20914.0,0.0,20914.0,20914.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,94.66559378993703,47.33279689496853,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,-1,64240,0,0,0,0,0,0,0,0,0,0,firefox
1456,172.217.8.99-192.168.88.131-443-37812-6,192.168.88.131,37812,172.217.8.99,443,6,03/10/2019 05:09:48 AM,269612,3,7,84.0,810.0,46.0,0.0,28.0,24.576411454889016,637.0,0.0,115.71428571428572,231.9272258602644,3315.8761479459367,37.09033722534605,29956.888888888887,88239.33361240386,265260.0,99.0,268429.0,134214.5,188132.12309571163,267244.0,1185.0,269612.0,44935.33333333334,107939.38026256528,265260.0,199.0,0,1,0,0,60,140,11.127101167603817,25.96323605774224,0.0,637.0,139.18181818181816,247.53012672473557,61271.16363636364,0,0,0,1,1,0,0,0,2.0,153.1,28.0,115.71428571428572,0,0,0,0,0,0,3,84,7,810,-1,64240,2,0,0,0,0,0,0,0,0,0,firefox
1457,192.168.88.131-31.13.87.5-35514-443-6,192.168.88.131,35514,31.13.87.5,443,6,03/10/2019 05:09:48 AM,828,2,2,31.0,46.0,31.0,0.0,15.5,21.92031021678297,46.0,0.0,23.0,32.526911934581186,92995.1690821256,4830.917874396136,276.0,297.29951227676105,603.0,22.0,203.0,203.0,0.0,203.0,203.0,603.0,603.0,0.0,603.0,603.0,0,1,0,0,40,40,2415.458937198068,2415.458937198068,0.0,46.0,24.6,23.27659768952499,541.8,0,0,0,1,1,0,0,0,1.0,30.75,15.5,23.0,0,0,0,0,0,0,2,31,2,46,-1,64240,1,0,0,0,0,0,0,0,0,0,firefox
1458,192.168.88.131-31.13.87.5-35514-443-6,31.13.87.5,443,192.168.88.131,35514,6,03/10/2019 05:09:48 AM,17057,4,3,77.0,0.0,46.0,0.0,19.25,23.056091024571646,0.0,0.0,0.0,0.0,4514.275663950285,410.38869672275314,2842.833333333333,6226.567992615729,15547.0,163.0,16848.0,5616.0,8606.356778567804,15547.0,333.0,16894.0,8447.0,11274.110519238313,16419.0,475.0,0,0,0,0,80,60,234.5078266987161,175.88087002403702,0.0,46.0,9.624999999999998,18.267359649698374,333.6964285714285,0,0,0,0,1,0,0,0,0.0,11.0,19.25,0.0,0,0,0,0,0,0,4,77,3,0,-1,0,2,0,0,0,0,0,0,0,0,0,firefox
1459,172.217.160.102-192.168.88.131-443-59270-6,192.168.88.131,59270,172.217.160.102,443,6,03/10/2019 05:09:49 AM,994,1,1,31.0,46.0,31.0,31.0,31.0,0.0,46.0,46.0,46.0,0.0,77464.78873239437,2012.0724346076456,994.0,0.0,994.0,994.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,20,20,1006.0362173038228,1006.0362173038228,31.0,46.0,41.0,8.660254037844387,75.0,0,0,0,1,1,0,0,0,1.0,61.5,31.0,46.0,0,0,0,0,0,0,1,31,1,46,-1,65535,1,0,0,0,0,0,0,0,0,0,firefox
1460,172.217.160.102-192.168.88.131-443-59270-6,172.217.160.102,443,192.168.88.131,59270,6,03/10/2019 05:09:49 AM,21127,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.99839068490556,10563.5,14637.81747734272,20914.0,213.0,20914.0,20914.0,0.0,20914.0,20914.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,94.66559378993703,47.33279689496853,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,-1,64240,0,0,0,0,0,0,0,0,0,0,firefox
1461,192.168.88.131-31.13.87.5-35514-443-6,192.168.88.131,35514,31.13.87.5,443,6,03/10/2019 05:09:48 AM,-17235,3,2,77.0,0.0,46.0,0.0,25.666666666666664,23.459184413217212,0.0,0.0,0.0,0.0,-4467.6530316216995,-290.1073397156948,-4308.75,9172.712516844003,603.0,-18063.0,828.0,414.0,298.39906166072313,625.0,203.0,-17460.0,-17460.0,0.0,-17460.0,-17460.0,0,0,0,0,60,40,0.0,0.0,0.0,46.0,12.833333333333336,20.439341150503523,417.7666666666667,0,0,1,0,0,0,0,0,0.0,15.4,25.66666666666667,0.0,0,0,0,0,0,0,3,77,2,0,-1,64240,2,0,0,0,0,0,0,0,0,0,firefox
1462,192.168.88.131-31.13.87.5-35514-443-6,31.13.87.5,443,192.168.88.131,35514,6,03/10/2019 05:09:48 AM,17057,4,3,77.0,0.0,46.0,0.0,19.25,23.056091024571646,0.0,0.0,0.0,0.0,4514.275663950285,410.38869672275314,2842.833333333333,6226.567992615729,15547.0,163.0,16848.0,5616.0,8606.356778567804,15547.0,333.0,16894.0,8447.0,11274.110519238313,16419.0,475.0,0,0,0,0,80,60,234.5078266987161,175.88087002403702,0.0,46.0,9.624999999999998,18.267359649698374,333.6964285714285,0,0,0,0,1,0,0,0,0.0,11.0,19.25,0.0,0,0,0,0,0,0,4,77,3,0,-1,0,2,0,0,0,0,0,0,0,0,0,firefox
1463,172.217.160.102-192.168.88.131-443-59270-6,192.168.88.131,59270,172.217.160.102,443,6,03/10/2019 05:09:49 AM,-22384,2,1,77.0,0.0,46.0,31.0,38.5,10.606601717798213,0.0,0.0,0.0,0.0,-3439.9571122230163,-134.024303073624,-11192.0,17233.606471078536,994.0,-23378.0,994.0,994.0,0.0,994.0,994.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,0.0,0.0,0.0,46.0,19.25,23.056091024571646,531.5833333333334,0,0,0,0,1,0,0,0,0.0,25.66666666666667,38.5,0.0,0,0,0,0,0,0,2,77,1,0,-1,35540,2,0,0,0,0,0,0,0,0,0,firefox
1464,172.217.160.102-192.168.88.131-443-59270-6,172.217.160.102,443,192.168.88.131,59270,6,03/10/2019 05:09:49 AM,21127,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.99839068490556,10563.5,14637.81747734272,20914.0,213.0,20914.0,20914.0,0.0,20914.0,20914.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,94.66559378993703,47.33279689496853,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,-1,64240,0,0,0,0,0,0,0,0,0,0,firefox
1465,172.217.8.99-192.168.88.131-443-37812-6,192.168.88.131,37812,172.217.8.99,443,6,03/10/2019 05:09:48 AM,269612,5,11,130.0,983.0,46.0,0.0,26.0,23.95829710142188,637.0,0.0,89.36363636363637,184.2081826235049,4128.154533181017,59.344539560553685,17974.133333333335,68417.26984871861,265260.0,-3191.0,268429.0,67107.25,133429.17746973483,267244.0,-1185.0,269612.0,26961.200000000008,83743.45549859072,265260.0,-3191.0,0,1,0,0,100,220,18.545168612673024,40.799370947880654,0.0,637.0,102.94117647058823,202.86524794436679,41154.30882352941,0,0,0,1,1,0,0,0,2.0,109.375,26.0,89.36363636363636,0,0,0,0,0,0,5,130,11,983,-1,64240,3,0,0,0,0,0,0,0,0,0,firefox
1466,172.217.160.102-192.168.88.131-443-59270-6,192.168.88.131,59270,172.217.160.102,443,6,03/10/2019 05:09:49 AM,994,1,1,31.0,46.0,31.0,31.0,31.0,0.0,46.0,46.0,46.0,0.0,77464.78873239437,2012.0724346076456,994.0,0.0,994.0,994.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,20,20,1006.0362173038228,1006.0362173038228,31.0,46.0,41.0,8.660254037844387,75.0,0,0,0,1,1,0,0,0,1.0,61.5,31.0,46.0,0,0,0,0,0,0,1,31,1,46,-1,65535,1,0,0,0,0,0,0,0,0,0,firefox
1467,172.217.160.102-192.168.88.131-443-59270-6,172.217.160.102,443,192.168.88.131,59270,6,03/10/2019 05:09:49 AM,21127,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.99839068490556,10563.5,14637.81747734272,20914.0,213.0,20914.0,20914.0,0.0,20914.0,20914.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,94.66559378993703,47.33279689496853,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,-1,64240,0,0,0,0,0,0,0,0,0,0,firefox
1468,192.168.88.131-13.35.0.48-39158-443-6,192.168.88.131,39158,13.35.0.48,443,6,03/10/2019 05:09:52 AM,521,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3838.7715930902114,521.0,0.0,521.0,521.0,0.0,0.0,0.0,0.0,0.0,521.0,521.0,0.0,521.0,521.0,0,0,0,0,0,40,0.0,3838.7715930902114,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,64240,0,0,0,0,0,0,0,0,0,0,firefox
1469,192.168.88.131-117.18.237.29-33488-80-6,192.168.88.131,33488,117.18.237.29,80,6,03/10/2019 05:09:52 AM,627,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3189.7926634768737,627.0,0.0,627.0,627.0,0.0,0.0,0.0,0.0,0.0,627.0,627.0,0.0,627.0,627.0,0,0,0,0,0,40,0.0,3189.7926634768737,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,64240,0,0,0,0,0,0,0,0,0,0,firefox
1470,172.217.160.102-192.168.88.131-443-59270-6,192.168.88.131,59270,172.217.160.102,443,6,03/10/2019 05:09:49 AM,994,1,1,31.0,46.0,31.0,31.0,31.0,0.0,46.0,46.0,46.0,0.0,77464.78873239437,2012.0724346076456,994.0,0.0,994.0,994.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,20,20,1006.0362173038228,1006.0362173038228,31.0,46.0,41.0,8.660254037844387,75.0,0,0,0,1,1,0,0,0,1.0,61.5,31.0,46.0,0,0,0,0,0,0,1,31,1,46,-1,65535,1,0,0,0,0,0,0,0,0,0,firefox
1471,172.217.160.102-192.168.88.131-443-59270-6,172.217.160.102,443,192.168.88.131,59270,6,03/10/2019 05:09:49 AM,21127,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.99839068490556,10563.5,14637.81747734272,20914.0,213.0,20914.0,20914.0,0.0,20914.0,20914.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,94.66559378993703,47.33279689496853,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,-1,64240,0,0,0,0,0,0,0,0,0,0,firefox
1472,192.168.88.131-13.35.0.48-39158-443-6,192.168.88.131,39158,13.35.0.48,443,6,03/10/2019 05:09:52 AM,521,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3838.7715930902114,521.0,0.0,521.0,521.0,0.0,0.0,0.0,0.0,0.0,521.0,521.0,0.0,521.0,521.0,0,0,0,0,0,40,0.0,3838.7715930902114,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,64240,0,0,0,0,0,0,0,0,0,0,firefox
1473,192.168.88.131-117.18.237.29-33488-80-6,192.168.88.131,33488,117.18.237.29,80,6,03/10/2019 05:09:52 AM,627,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3189.7926634768737,627.0,0.0,627.0,627.0,0.0,0.0,0.0,0.0,0.0,627.0,627.0,0.0,627.0,627.0,0,0,0,0,0,40,0.0,3189.7926634768737,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,64240,0,0,0,0,0,0,0,0,0,0,firefox
1474,192.168.88.131-52.26.188.145-58578-443-6,192.168.88.131,58578,52.26.188.145,443,6,03/10/2019 05:09:53 AM,532,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3759.398496240601,532.0,0.0,532.0,532.0,0.0,0.0,0.0,0.0,0.0,532.0,532.0,0.0,532.0,532.0,0,0,0,0,0,40,0.0,3759.398496240601,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,64240,0,0,0,0,0,0,0,0,0,0,firefox
1475,192.168.88.131-13.35.0.48-39158-443-6,192.168.88.131,39158,13.35.0.48,443,6,03/10/2019 05:09:52 AM,521,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3838.7715930902114,521.0,0.0,521.0,521.0,0,0,0,0,0,521.0,521.0,0.0,521.0,521.0,0,0,0,0,0,40,0.0,3838.7715930902114,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,64240,0,0,0,0,0,0,0,0,0,0,firefox
1476,192.168.88.131-117.18.237.29-33488-80-6,192.168.88.131,33488,117.18.237.29,80,6,03/10/2019 05:09:52 AM,627,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3189.7926634768737,627.0,0.0,627.0,627.0,0,0,0,0,0,627.0,627.0,0.0,627.0,627.0,0,0,0,0,0,40,0.0,3189.7926634768737,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,64240,0,0,0,0,0,0,0,0,0,0,firefox
1477,192.168.88.131-52.26.188.145-58578-443-6,192.168.88.131,58578,52.26.188.145,443,6,03/10/2019 05:09:53 AM,532,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3759.398496240601,532.0,0.0,532.0,532.0,0,0,0,0,0,532.0,532.0,0.0,532.0,532.0,0,0,0,0,0,40,0.0,3759.398496240601,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,64240,0,0,0,0,0,0,0,0,0,0,firefox
1478,192.168.88.131-52.26.188.145-58578-443-6,192.168.88.131,58578,52.26.188.145,443,6,03/10/2019 05:09:53 AM,532,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3759.398496240601,532.0,0.0,532.0,532.0,0,0,0,0,0,532.0,532.0,0.0,532.0,532.0,0,0,0,0,0,40,0.0,3759.398496240601,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,64240,0,0,0,0,0,0,0,0,0,0,firefox
1479,192.168.88.131-216.58.200.226-50918-443-6,192.168.88.131,50918,216.58.200.226,443,6,03/10/2019 05:10:00 AM,818,2,2,31.0,46.0,31.0,0.0,15.5,21.92031021678297,46.0,0.0,23.0,32.526911934581186,94132.0293398533,4889.975550122249,272.6666666666667,217.78276638277268,510.0,82.0,226.0,226.0,0.0,226.0,226.0,510.0,510.0,0.0,510.0,510.0,0,1,0,0,40,40,2444.9877750611245,2444.9877750611245,0.0,46.0,24.6,23.27659768952499,541.8,0,0,0,1,1,0,0,0,1.0,30.75,15.5,23.0,0,0,0,0,0,0,2,31,2,46,-1,64240,1,0,0,0,0,0,0,0,0,0,firefox
1480,192.168.88.131-216.58.200.226-50918-443-6,216.58.200.226,443,192.168.88.131,50918,6,03/10/2019 05:10:00 AM,19672,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.5010166734445,9836.0,13586.349693718324,19443.0,229.0,19443.0,19443.0,0.0,19443.0,19443.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,101.667344448963,50.8336722244815,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,-1,64240,0,0,0,0,0,0,0,0,0,0,firefox
1481,192.168.88.131-216.58.200.36-40816-443-6,192.168.88.131,40816,216.58.200.36,443,6,03/10/2019 05:09:56 AM,2830915,14,24,1111.0,2521.0,366.0,0.0,79.35714285714286,115.9904552723443,573.0,0.0,105.04166666666666,163.9322445313961,1282.9774118968598,13.423221820506795,76511.21621621623,287753.31296887447,1637173.0,58.0,2829278.0,217636.76923076925,464032.8912203951,1637351.0,125.0,2830915.0,123083.26086956523,360276.56292811007,1638597.0,58.0,0,1,0,0,280,480,4.9453975128182925,8.477824307688504,0.0,573.0,100.61538461538464,148.3613326316629,22011.08502024292,0,0,0,1,1,0,0,0,1.0,103.26315789473685,79.35714285714286,105.04166666666669,0,0,0,0,0,0,14,1111,24,2521,-1,64240,9,0,0,0,0,0,0,0,0,0,firefox
1482,192.168.88.131-216.58.200.226-50918-443-6,192.168.88.131,50918,216.58.200.226,443,6,03/10/2019 05:10:00 AM,818,2,2,31.0,46.0,31.0,0.0,15.5,21.92031021678297,46.0,0.0,23.0,32.526911934581186,94132.0293398533,4889.975550122249,272.6666666666667,217.78276638277268,510.0,82.0,226.0,226.0,0.0,226.0,226.0,510.0,510.0,0.0,510.0,510.0,0,1,0,0,40,40,2444.9877750611245,2444.9877750611245,0.0,46.0,24.6,23.27659768952499,541.8,0,0,0,1,1,0,0,0,1.0,30.75,15.5,23.0,0,0,0,0,0,0,2,31,2,46,-1,64240,1,0,0,0,0,0,0,0,0,0,firefox
1483,192.168.88.131-216.58.200.36-40816-443-6,192.168.88.131,40816,216.58.200.36,443,6,03/10/2019 05:09:58 AM,561955,6,12,364.0,1456.0,234.0,0.0,60.66666666666667,87.57777495841434,573.0,0.0,121.33333333333334,181.98018540156474,3238.6934896922357,32.03103451343969,33056.17647058824,106138.48550787037,442026.0,87.0,553148.0,110629.6,186300.71327372853,442420.0,6210.0,561955.0,51086.818181818184,130961.3733936982,443444.0,87.0,0,1,0,0,120,240,10.677011504479896,21.354023008959796,0.0,573.0,115.05263157894736,163.9493396293876,26879.38596491228,0,0,0,1,1,0,0,0,2.0,121.44444444444444,60.66666666666666,121.33333333333331,0,0,0,0,0,0,6,364,12,1456,-1,64240,4,0,0,0,0,0,0,0,0,0,firefox
1484,192.168.88.131-216.58.200.226-50918-443-6,216.58.200.226,443,192.168.88.131,50918,6,03/10/2019 05:10:00 AM,229,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8733.624454148472,229.0,0.0,229.0,229.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,4366.812227074236,4366.812227074236,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,64240,0,0,0,0,0,0,0,0,0,0,firefox
1485,172.217.160.115-192.168.88.131-443-38254-6,172.217.160.115,443,192.168.88.131,38254,6,03/10/2019 05:09:58 AM,467372,38,39,47995.0,316.0,1430.0,0.0,1263.0263157894735,426.1676162340356,270.0,0.0,8.102564102564102,43.66607431271949,103367.33907893498,164.75099064556713,6149.631578947366,31938.819809897846,240349.0,52.0,457732.0,12371.13513513513,45384.04696290571,241236.0,243.0,465600.0,12252.631578947374,44666.69903365706,240414.0,190.0,0,1,0,0,760,780,81.30568369521494,83.44530695035219,0.0,1430.0,622.833333333333,695.3359912248471,483492.1406926406,0,0,0,1,1,0,0,0,1.0,630.9220779220781,1263.0263157894738,8.102564102564102,0,0,0,0,0,0,38,47995,39,316,-1,64350,37,0,0,0,0,0,0,0,0,0,firefox
1486,192.168.88.131-216.58.200.226-50918-443-6,192.168.88.131,50918,216.58.200.226,443,6,03/10/2019 05:10:00 AM,818,2,2,31.0,46.0,31.0,0.0,15.5,21.92031021678297,46.0,0.0,23.0,32.526911934581186,94132.0293398533,4889.975550122249,272.6666666666667,217.78276638277268,510.0,82.0,226.0,226.0,0.0,226.0,226.0,510.0,510.0,0.0,510.0,510.0,0,1,0,0,40,40,2444.9877750611245,2444.9877750611245,0.0,46.0,24.6,23.27659768952499,541.8,0,0,0,1,1,0,0,0,1.0,30.75,15.5,23.0,0,0,0,0,0,0,2,31,2,46,-1,64240,1,0,0,0,0,0,0,0,0,0,firefox
1487,192.168.88.131-216.58.200.226-50918-443-6,216.58.200.226,443,192.168.88.131,50918,6,03/10/2019 05:10:00 AM,19672,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.5010166734445,9836.0,13586.349693718324,19443.0,229.0,19443.0,19443.0,0.0,19443.0,19443.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,101.667344448963,50.8336722244815,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,-1,64240,0,0,0,0,0,0,0,0,0,0,firefox
1488,192.168.88.131-117.18.237.29-33488-80-6,192.168.88.131,33488,117.18.237.29,80,6,03/10/2019 05:10:02 AM,1216,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3289.4736842105267,405.33333333333326,1404.1158546691697,1216.0,-1216.0,0.0,0.0,0.0,0.0,0.0,1216.0,608.0,859.8418459228418,1216.0,0.0,0,0,0,0,20,60,822.3684210526317,2467.1052631578946,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,3.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,3,0,-1,64240,0,0,0,0,0,0,0,0,0,0,firefox
1489,172.217.160.66-192.168.88.131-443-57962-6,192.168.88.131,57962,172.217.160.66,443,6,03/10/2019 05:09:58 AM,66291,1,3,0.0,92.0,0.0,0.0,0.0,0.0,46.0,0.0,30.66666666666667,26.558112382722783,1387.8203677723975,60.34001599010425,22097.0,19937.391905663088,40747.0,1083.0,0.0,0.0,0.0,0.0,0.0,25544.0,12772.0,16530.74233057911,24461.0,1083.0,0,1,0,0,20,60,15.085003997526062,45.25501199257818,0.0,46.0,27.6,25.195237645237647,634.8000000000002,0,0,0,1,1,0,0,0,3.0,34.5,0.0,30.66666666666667,0,0,0,0,0,0,1,0,3,92,-1,64240,0,0,0,0,0,0,0,0,0,0,firefox
1490,192.168.88.131-216.58.200.226-50918-443-6,192.168.88.131,50918,216.58.200.226,443,6,03/10/2019 05:10:00 AM,818,2,2,31.0,46.0,31.0,0.0,15.5,21.92031021678297,46.0,0.0,23.0,32.526911934581186,94132.0293398533,4889.975550122249,272.6666666666667,217.78276638277268,510.0,82.0,226.0,226.0,0.0,226.0,226.0,510.0,510.0,0.0,510.0,510.0,0,1,0,0,40,40,2444.9877750611245,2444.9877750611245,0.0,46.0,24.6,23.27659768952499,541.8,0,0,0,1,1,0,0,0,1.0,30.75,15.5,23.0,0,0,0,0,0,0,2,31,2,46,-1,64240,1,0,0,0,0,0,0,0,0,0,firefox
1491,192.168.88.131-216.58.200.226-50918-443-6,216.58.200.226,443,192.168.88.131,50918,6,03/10/2019 05:10:00 AM,19672,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.5010166734445,9836.0,13586.349693718324,19443.0,229.0,19443.0,19443.0,0.0,19443.0,19443.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,101.667344448963,50.8336722244815,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,-1,64240,0,0,0,0,0,0,0,0,0,0,firefox
1492,192.168.88.131-216.58.200.46-38910-443-6,192.168.88.131,38910,216.58.200.46,443,6,03/10/2019 05:09:59 AM,954054,26,52,818.0,61072.0,531.0,0.0,31.461538461538467,109.26709688437073,1430.0,0.0,1174.4615384615386,515.2963533977684,64870.54191901088,81.7563785697665,12390.311688311685,58572.4567701047,452178.0,34.0,501310.0,20052.4,51617.10280598218,208786.0,197.0,954054.0,18706.941176470587,71493.05352673412,452768.0,66.0,0,1,0,0,520,1040,27.25212618992217,54.50425237984433,0.0,1430.0,784.0,689.0840445931253,474836.82051282044,0,0,0,1,1,0,0,0,2.0,794.0512820512822,31.461538461538463,1174.4615384615386,0,0,0,0,0,0,26,818,52,61072,-1,64240,4,0,0,0,0,0,0,0,0,0,firefox
1493,192.168.88.131-203.133.9.9-55832-80-6,192.168.88.131,55832,203.133.9.9,80,6,03/10/2019 05:10:00 AM,115190,1,3,0.0,1355.0,0.0,0.0,0.0,0.0,912.0,0.0,451.6666666666666,456.0617648228508,11763.173886622102,34.7252365656741,38396.66666666667,65504.34868261293,114033.0,156.0,0.0,0.0,0.0,0.0,0.0,115034.0,57517.0,79925.69369107785,114033.0,1001.0,0,1,0,0,20,60,8.681309141418525,26.043927424255575,0.0,912.0,359.6,380.0267095876288,144420.3,0,0,0,1,1,0,0,0,3.0,449.5,0.0,451.66666666666674,0,0,0,0,0,0,1,0,3,1355,-1,64240,0,0,0,0,0,0,0,0,0,0,firefox
